,angle,x,y,Spectral_labels
0,1.4364852407172928,0.4880102193659516,0.9922378482338267,3
1,-2.2873820729309977,1.5827659988645548,0.9383758422487365,2
2,-0.3212719135349672,-0.41217995951086184,0.24714676544007844,2
3,1.4196563892994019,0.6877642360043223,1.0790155245431388,3
4,-0.41144578093974504,0.4179666031421074,0.48054879137546946,2
5,-2.1489010477885424,-0.37845525540308494,0.9503451769120899,2
6,-0.4068780664868732,0.92124295675047,0.29801643775933034,2
7,-1.6342540024370065,-1.2345438981389594,-0.10894094079468478,2
8,1.3863296792725586,-0.08530975046625522,1.0790155245431388,3
9,0.3824071915726554,-1.1878481539897299,-1.3746980814443053,0
10,-0.086413132247372,-0.835035864862218,0.0017754048413340445,2
11,-0.42903522617385403,-1.2111960260643446,0.4386561200537326,2
12,1.277248584075514,-0.5808034800497462,0.9234141739195447,3
13,1.4443759167711396,1.3648525261681503,1.1358698641940672,3
14,1.3018269180804505,-0.43293362357718607,1.1807548691816425,3
15,-0.431789377234305,1.3155625740106303,0.3219551070860371,2
16,-0.40791573702034034,-0.44849887162692925,0.5703188013506199,2
17,-0.2277930309769241,-1.0866740416663994,-0.7373310106207375,0
18,1.444957521565004,0.9938807809826047,0.8665598342686162,3
19,-0.03573350482652582,-1.0399782975171699,-0.14484894478474492,0
20,-0.3407298201637526,-0.2824695590963354,0.1543844217990897,2
21,-0.4103784229791194,0.3064156587856146,0.38778644773448073,2
22,0.24102729284310329,-1.2189786500892164,-0.3692739697226209,0
23,0.19520057131159443,-1.1074277057327235,-1.5841614380529896,0
24,0.5902255965513136,-1.3279353864374184,-1.3717057477784669,0
25,1.3447907331433622,0.7733731002779097,1.210678205840026,3
26,1.2633692120023883,0.3712708589928778,0.07059907915561602,3
27,0.6356175617316834,1.5464470867484874,1.3513178881344283,3
28,0.166797237911656,1.3155625740106303,0.05563741082642428,2
29,0.6356175617316834,0.6877642360043223,0.05264507716058593,2
30,1.4294920046625925,0.5217349234737285,0.9892455145679884,3
31,-0.40280232204716315,0.25453149861980406,0.24714676544007844,2
32,-0.3985430222361153,0.9679387008996995,0.44164845371957095,2
33,-2.2807530069919095,1.6294617430137843,0.9383758422487365,2
34,1.4315646372208932,0.7163005240955181,1.0790155245431388,3
35,-0.39630212961672184,0.3712708589928778,0.4775564577096311,2
36,-2.053445614256838,-0.3732668393865039,0.9503451769120899,2
37,0.04896776669270471,-1.0581377535752035,-0.5308599876778916,0
38,-0.39499524483969295,0.8953008766675646,0.29203177042765366,2
39,-1.5495527309177757,-1.2345438981389594,-0.10894094079468478,2
40,1.4305714258651567,-0.054179254366768875,1.0820078582089772,3
41,0.40715008550330745,-1.1878481539897299,-1.389659749773497,0
42,-0.13065771283042632,-0.8480069049036707,-0.0012169288245043018,2
43,1.2007660093617425,-0.5782092720414557,0.9204218402537063,3
44,1.3091959335338974,-0.42515099955231445,1.1807548691816425,3
45,-0.43051072033463195,1.284432077911144,0.3219551070860371,2
46,-0.2277930309769241,-1.0866740416663994,-0.7343386769548992,0
47,0.04896776669270471,-1.0399782975171699,-0.15083361211642163,0
48,-0.38011665048541554,-0.5392961519170978,0.10650708314567617,2
49,-0.3772876641986038,-0.28506376710462594,0.1543844217990897,2
50,0.2859926577204264,-1.2189786500892164,-0.3812433043859743,0
51,0.3257285643623335,-1.104833497724433,-1.5871537717188278,0
52,0.5310508093179676,-1.3383122184705805,-1.398636750771012,0
53,1.3811986832213397,0.7837499323110719,1.210678205840026,3
54,0.7945488881823609,1.5464470867484874,1.3513178881344283,3
55,-0.27361975250843296,1.7695489754614728,-2.4728845368069785,1
56,0.04896776669270471,1.3155625740106303,0.05264507716058593,2
57,-0.2277930309769241,1.4608382224749,-2.4220148644877266,1
58,-0.41144578093974504,-0.21502015088078166,0.4117251170611875,2
59,1.3811986832213397,-0.9569636412518728,1.3094252168126914,3
60,1.4456440314125962,0.5502712115649243,0.9892455145679884,3
61,-0.40879973574567546,0.9419966208167941,0.44164845371957095,2
62,-2.287280087526956,1.6554038230966894,0.9353835085828981,2
63,-0.3537989849629107,-0.4199625835357334,0.24714676544007844,2
64,1.4181696661577876,0.7396483961701329,1.0790155245431388,3
65,-0.3847799976082882,0.342734570901682,0.4745641240437928,2
66,-2.2104325808882015,-0.36807842336992286,0.9503451769120899,2
67,0.04896776669270471,-1.0581377535752035,-0.5308599876778916,0
68,-0.39334020127393166,0.8719530045929499,0.29203177042765366,2
69,-1.9441429998063557,-1.2319496901306688,-0.10894094079468478,2
70,0.24102729284310329,-1.0892682496746897,-1.0605030465312788,0
71,1.4294920046625925,-0.041208214325316225,1.0790155245431388,3
72,0.4478834712906846,-1.1904423619980204,-1.398636750771012,0
73,-0.15456958651737301,-0.8583837369368328,-0.0072015961561809946,2
74,-0.4012048577725045,-1.2786454342798985,0.4326714527220559,2
75,-0.45124046853425964,-0.2098317348642006,0.2830547694301386,2
76,0.7945488881823609,1.5386644627236157,0.1603690891307664,3
77,1.1527312069929636,-0.5756150640331651,0.917429506587868,3
78,1.2814521806121064,-0.4381220395937671,1.186739536513319,3
79,-0.40879973574567546,1.2584899978282387,0.3159704397543604,2
80,-0.14309175945769387,-1.0866740416663994,-0.7373310106207375,0
81,1.4337320952901251,1.048359149156706,0.8635675006027778,3
82,0.10846203611330461,-1.0451667135337508,-0.15981061311393666,0
83,-0.2893245640765833,-0.5418903599253883,0.10650708314567617,2
84,-0.3657358050698927,-0.2928463911294975,0.1543844217990897,2
85,-0.4298003123681467,0.2415604585783514,0.3847941140686424,2
86,0.34381153297205175,-1.2189786500892164,-0.3752586370542976,0
87,0.37155528589384207,-1.1074277057327235,-1.5841614380529896,0
88,0.4611094633024108,-1.340906426478871,-1.4255677537635572,0
89,1.361949855594744,0.7967209723525245,1.2076858721741877,3
90,-0.14309175945769387,-1.1567176578902436,-1.9522184789511061,0
91,0.9866084143327595,1.5438528787401968,1.3543102218002665,3
92,-0.14309175945769387,1.7669547674531823,-2.475876870472817,1
93,-0.2277930309769241,0.6825758199877413,0.05563741082642428,2
94,-0.03573350482652582,1.4582440144666093,-2.425007198153565,1
95,-0.39499524483969295,-0.25393327100513957,0.40873278339534913,2
96,1.3959344687321866,-0.9517752252352918,1.3124175504785298,3
97,0.24102729284310329,1.3570699021432788,1.3602948891319433,3
98,1.4278980950311753,0.5865901236809917,0.9832608472363117,3
99,-0.39891656447500395,0.9082719167090173,0.4386561200537326,2
100,-0.3537989849629107,-0.4225567915440239,0.24714676544007844,2
101,1.4203561786337526,0.7655904762530382,1.0760231908773004,3
102,1.1786679404831581,0.03921223393169016,1.2795018801543079,3
103,-0.3953353704870215,0.3038214507773241,0.4745641240437928,2
104,-2.2104325808882015,-0.36289000735334176,0.9503451769120899,2
105,-0.39334020127393166,0.8460109245100446,0.29203177042765366,2
106,-1.9441429998063557,-1.2319496901306688,-0.10594860712884642,2
107,0.7945488881823609,-1.0866740416663994,-1.0605030465312788,0
108,1.4421660193475514,-0.020454550258992,1.0790155245431388,3
109,-0.18805712433501698,-0.8713547769782855,-0.013186263487857687,2
110,-0.39273846702648446,-1.3149643463959657,0.4296791190562176,2
111,-0.4595884637692298,-0.20723752685591007,0.2830547694301386,2
112,1.1786679404831581,1.5490412947567778,0.1603690891307664,3
113,1.040725166390189,-0.5756150640331651,0.917429506587868,3
114,1.2746305281627253,-0.4173683755274429,1.1807548691816425,3
115,-0.40879973574567546,1.2325479177453333,0.3159704397543604,2
116,-0.3884646457203857,-0.5444845679336788,0.5643341340189432,2
117,-0.2277930309769241,-1.0866740416663994,-0.7373310106207375,0
118,1.4348534225415677,1.0820838532644828,0.8635675006027778,3
119,0.14244664925074751,-1.0425725055254602,-0.16579528044561334,0
120,-0.27361975250843296,-0.5548613999668409,0.10351474947983783,2
121,-0.3772876641986038,-0.29803480714607855,0.1543844217990897,2
122,-0.43014327158100585,0.21302417048715558,0.38778644773448073,2
123,0.34381153297205175,-1.2241670661057973,-0.38423563805181266,0
124,0.29065600484329934,-1.1074277057327235,-1.5871537717188278,0
125,0.5042240488781371,-1.340906426478871,-1.4524987567561023,0
126,1.4013119860953571,0.8122862204022677,1.2076858721741877,3
127,-0.3942858921425144,-0.9854999293430686,0.4685794567121161,2
128,0.7945488881823609,1.5464470867484874,1.3513178881344283,3
129,-0.27361975250843296,0.6799816119794507,0.05563741082642428,2
130,-0.14309175945769387,1.4556498064583188,-2.425007198153565,1
131,-0.4030423383493322,-0.28506376710462594,0.40873278339534913,2
132,1.42404082674585,-0.9439926012104202,1.3094252168126914,3
133,-0.09726503792618502,1.3466930701101165,1.357302555466105,2
134,-0.14309175945769387,-0.5081656558176114,1.297455882149338,2
135,-0.2277930309769241,1.9018535838842898,0.2112387614500183,2
136,1.4156928315108797,0.6177206197804781,0.9802685135704733,3
137,-0.3847799976082882,0.20524154646228399,0.2441544317742401,2
138,-0.38011665048541554,0.8797356286178215,0.4326714527220559,2
139,1.4479676195407343,1.7487953113951487,0.9353835085828981,3
140,-0.1927204714578899,-0.4225567915440239,0.2441544317742401,2
141,1.4181696661577876,0.7915325563359434,1.073030857211462,3
142,1.1786679404831581,0.04440064994827122,1.2735172128226313,3
143,-0.40255535450822916,0.2700967466695472,0.4745641240437928,2
144,-0.37921631847484566,0.8226630524354298,0.2890394367618153,2
145,1.3091959335338974,-1.2293554821223784,-0.11492560812636146,0
146,1.4128638452240676,0.0002991138073322304,1.073030857211462,3
147,-0.18196630944541553,-0.8765431929948665,-0.016178597153696034,2
148,-0.3939158236371285,-1.3564716745286143,0.4296791190562176,2
149,0.9866084143327595,1.5490412947567778,0.1543844217990897,3
150,1.1455397407834371,-0.570426648016584,0.917429506587868,3
151,1.2728433461505915,-0.4043973354859902,1.1747702018499657,3
152,-0.39690538416189075,1.201417421645847,0.31297810608852206,2
153,-0.38011665048541554,-0.5782092720414557,0.5613418003531048,2
154,0.04896776669270471,-1.0866740416663994,-0.7373310106207375,0
